Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Unnamed: 63
Puerto Rico,PRI,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.32023973,657.97918349,736.76115665,1206.32430533,1285.68926099,1322.78479911,1327.68159549,1322.24180249,1327.57908683,1321.48870504,1257.94597654,1375.13647642,1548.30929189,1833.38747498,2104.40722783,2056.45706401,1827.06034376,,,
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.093999999999994,61.848,62.603,63.356,64.105,64.848,65.582,66.30199999999999,67.002,67.675,68.313,68.91,69.465,69.976,70.446,70.877,71.274,71.64399999999999,71.995,72.329,72.649,72.956,73.247,73.52,73.777,74.017,74.241,74.44800000000001,74.64,74.818,74.984,75.138,75.283,75.42,75.551,75.678,75.80199999999999,75.92399999999999,76.045,76.164,76.279,76.387,76.488,76.581,76.668,76.75399999999999,76.843,76.94,77.04899999999999,77.169,77.301,77.443,77.59,77.73899999999999,77.888,78.036,78.184,78.331,,
Qatar,QAT,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,16.7,,,,,16.4,,,,,15.4,15.3,,,
Romania,ROU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.89345367,78.81753865,96.57699538,143.54553961,190.79505404,254.52961537,291.00408548,415.06792464,521.31562758,449.37689216,472.20751794,426.66063919,401.73692579,495.36664173,503.46235177,442.37154595,476.36830872,,,
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6424390243903,66.4158780487805,67.0290731707317,67.44107317073171,67.6504390243903,67.6978536585366,67.6594634146341,67.6269024390244,67.671243902439,67.81492682926829,68.05641463414639,68.5041463414634,68.47024390243901,69.0056097560976,69.49975609756099,69.6139024390244,69.6987804878049,69.7419512195122,69.4804878048781,69.15317073170729,69.0909756097561,69.36829268292679,69.5317073170732,69.72634146341471,69.6587804878049,69.70682926829271,69.49634146341461,69.2268292682927,69.3880487804878,69.5307317073171,69.7412195121951,69.7843902439024,69.7843902439024,69.5634146341464,69.509756097561,69.45609756097559,69.10487804878049,69.0048780487805,69.8073170731708,70.5121951219512,71.16341463414629,71.1609756097561,71.009756097561,71.30975609756099,71.5942756097561,71.8788951219512,72.16341463414629,72.5658536585366,72.5658536585366,73.30975609756099,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.909756097561,75.0121951219512,75.30975609756099,75.30975609756099,,
Romania,ROU,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,,,,,25.4,,,,,23.4,,,,,21.5,21.4,,,
Russian Federation,RUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.41753155,118.12233103,140.77557814,164.67754578,209.24943238,271.98672129,352.74952193,461.87952352,609.86512937,516.69863055,567.37768226,684.75259091,760.0706477000001,811.16943077,742.2849645,501.85333489,469.13086784,,,
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.0552926829268,66.5970243902439,67.0214146341464,67.3399024390244,67.566512195122,67.7188536585366,67.812512195122,67.86014634146339,67.87434146341461,67.8671219512195,68.1336585365854,68.3765853658537,68.3085365853659,68.2946341463415,68.320243902439,67.7239024390244,67.4875609756098,67.3763414634146,67.3909756097561,67.11439024390239,67.0339024390244,67.2639024390244,67.8060975609756,67.6526829268293,67.2026829268293,67.8568292682927,69.38975609756099,69.44,69.4643902439024,69.1717073170732,68.8860975609756,68.47439024390239,66.87317073170729,64.9358536585366,64.46707317073171,64.6907317073171,65.85414634146339,66.6987804878049,67.02975609756099,65.9821951219512,65.4836585365854,65.3834146341463,65.1287804878049,65.04780487804881,65.4709756097561,65.52975609756099,66.7275609756098,67.5868292682927,67.9492682926829,68.6846341463415,68.8412195121951,69.68390243902441,70.0721951219512,70.5787804878049,70.74365853658541,71.1834146341463,71.6512195121951,72.11902439024391,,
Russian Federation,RUS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,37.1,,,,,30.4,,,,,25.9,25.4,,,
Rwanda,RWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83706614,8.50699007,7.90723081,19.39789101,22.03002788,26.68534201,32.19096177,38.84206349,45.29317231,49.07529036,52.81532112,52.37445386,57.30288346,51.96947843,48.7316463,46.4036343,48.07821533,,,
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.292,42.592,42.883,43.16,43.418,43.65,43.847,44.00899999999999,44.141000000000005,44.248999999999995,44.338,44.412,44.485,44.577,44.708999999999996,44.931999999999995,45.3,45.824,46.485,47.24100000000001,48.085,49.013000000000005,49.934,50.708,51.177,50.948,49.57899999999999,46.968999999999994,43.263999999999996,38.782,34.217,30.434,28.101999999999997,27.61,29.003,31.976999999999997,35.923,40.013000000000005,43.596000000000004,46.412,48.415,49.793,50.97,52.268,53.755,55.43,57.218999999999994,58.971000000000004,60.565,61.961999999999996,63.14,64.10600000000001,64.911,65.598,66.188,66.696,67.12899999999999,67.49600000000001,,
Rwanda,RWA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,,,,,22.4,,,,,19.2,,,,,18.3,18.2,,,
Samoa,WSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98036499,58.81283229,76.12429503,85.67984477,108.94322291,126.17567198,138.49287468,153.31324556,162.77544563,178.94964022,192.50923018,220.16101173,205.03937879,257.44934006,259.18136452,222.89762328,227.14850878,,,
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.748000000000005,50.248999999999995,50.75,51.251999999999995,51.756,52.261,52.766000000000005,53.271,53.773999999999994,54.276,54.777,55.278,55.778,56.278,56.778999999999996,57.281000000000006,57.784,58.288000000000004,58.792,59.295,59.797,60.29600000000001,60.791000000000004,61.283,61.772,62.265,62.763999999999996,63.273,63.792,64.319,64.851,65.384,65.91,66.42399999999999,66.919,67.389,67.827,68.234,68.612,68.967,69.305,69.637,69.97,70.314,70.673,71.051,71.45100000000001,71.866,72.288,72.71,73.122,73.513,73.875,74.206,74.50399999999999,74.77,75.013,75.24,,
Samoa,WSM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,26.7,,,,,23.4,,,,,20.9,20.6,,,
San Marino,SMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.96904516,2072.23133314,2113.45741693,2353.74675914,2953.48731388,3018.18260307,3190.4917889000003,3726.27435303,4305.74335297,4177.2800035,3974.05670973,4267.29225349,4009.70560089,4018.42437783,3878.61090764,3145.58911345,3012.79423602,,,
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.41707317073171,,,,,,,
San Marino,SMR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50747195,60.17055551,60.54604636,81.71565726,82.23891185,93.48349032,70.36052958,72.92216681,80.00211344,79.00755881,77.25468314,88.05805853,89.43569162,128.55036376,122.80504499999999,86.91471547,105.13438534,,,
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.364,50.943999999999996,51.512,52.063,52.597,53.118,53.638000000000005,54.165,54.708999999999996,55.272,55.858999999999995,56.476000000000006,57.114,57.758,58.388999999999996,58.977,59.486999999999995,59.902,60.213,60.425,60.553999999999995,60.628,60.683,60.75,60.842,60.968999999999994,61.126000000000005,61.297,61.47,61.641000000000005,61.808,61.972,62.133,62.294,62.45399999999999,62.611000000000004,62.76,62.902,63.041000000000004,63.181000000000004,63.338,63.526,63.754,64.021,64.322,64.641,64.956,65.248,65.5,65.709,65.875,66.008,66.125,66.241,66.361,66.488,66.624,66.762,,
Sao Tome and Principe,STP,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,,,,19.0,,,,,18.6,,,,,18.6,18.5,,,
Saudi Arabia,SAU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.39029427,385.65014451,367.79664865,380.69862578,399.21551711,469.35618939999995,554.25583187,586.39578413,595.32542789,690.51399424,702.5630532,882.31870837,1017.09081913,1113.49196203,1284.7891988,1243.62753909,1147.3329701999999,,,
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.638000000000005,46.145,46.665,47.207,47.781000000000006,48.407,49.105,49.883,50.744,51.681999999999995,52.693000000000005,53.765,54.876000000000005,56.001000000000005,57.12,58.216,59.273999999999994,60.291000000000004,61.263000000000005,62.181000000000004,63.041000000000004,63.84,64.586,65.285,65.938,66.548,67.115,67.64,68.12899999999999,68.586,69.017,69.428,69.822,70.20100000000001,70.567,70.922,71.266,71.594,71.902,72.187,72.44,72.65100000000001,72.82,72.94800000000001,73.041,73.112,73.176,73.245,73.331,73.44,73.574,73.73,73.896,74.066,74.234,74.4,74.561,74.72,,
Saudi Arabia,SAU,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,,,18.4,,,,,17.9,,,,,16.5,16.4,,,
Senegal,SEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.43638327,23.57945062,26.25845318,34.916848,41.95273742,35.652117700000005,37.56557057,39.03761129,47.0301365,47.68876423,48.74603613,54.75820395,53.50287792,58.74765001,60.0312823,50.96156574,52.60971245,,,
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.223,38.38,38.461999999999996,38.477,38.449,38.407,38.385999999999996,38.424,38.558,38.816,39.227,39.814,40.562,41.445,42.442,43.521,44.641000000000005,45.766999999999996,46.869,47.927,48.943999999999996,49.94,50.938,51.945,52.946000000000005,53.913999999999994,54.813,55.61,56.283,56.818000000000005,57.202,57.43,57.528999999999996,57.535,57.48,57.405,57.343999999999994,57.328,57.383,57.533,57.79600000000001,58.18,58.665,59.23,59.858999999999995,60.541000000000004,61.263000000000005,62.008,62.755,63.485,64.17699999999999,64.814,65.393,65.914,66.376,66.78399999999999,67.146,67.477,,
Senegal,SEN,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,,,,,21.9,,,,,20.0,,,,,18.4,18.1,,,
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.50499714,112.22061401,173.27405315,230.10708924,274.42857557,307.56554354,371.55729686,547.19035135,672.94756209,575.87469807,545.35655254,619.17190179,559.81355815,627.53295553,608.85865275,491.25175139,494.42058398,,,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4878048780488,,,,,,72.0390243902439,,,71.58292682926829,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.83414634146341,73.3853658536585,73.63170731707321,73.8853658536585,73.98536585365859,74.33658536585371,74.5365853658537,74.83658536585371,75.18536585365851,75.33658536585371,75.2878048780488,75.6878048780488,76.0878048780488,,
Serbia,SRB,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,26.1,,,,,22.5,,,,,20.1,19.1,,,
Seychelles,SYC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.43299203,335.9494452,350.6948132,384.95911668,411.30705495,406.92148395,418.22787847,372.4028552,275.70845027,238.58608936,380.40550722,391.03992965,506.01333964,496.96504196,490.21972977,491.97464621,596.92307058,,,
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,69.5975609756098,70.1878048780488,69.3243902439024,70.3829268292683,69.5536585365854,69.6975609756098,68.6560975609756,68.2365853658537,68.7024390243902,67.9707317073171,68.1073170731707,70.7121951219512,71.2146341463415,69.4682926829268,70.7292682926829,72.4829268292683,71.5609756097561,71.2121951219512,71.7463414634146,72.6682926829268,72.7780487804878,73.2536585365854,71.0878048780488,71.0292682926829,72.6609756097561,72.13170731707321,72.21707317073171,73.14390243902442,73.16341463414629,73.08292682926829,73.1975609756098,72.7243902439024,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.30975609756099,74.3,,
Seychelles,SYC,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,,,,,23.4,,,,,22.8,,,,,21.3,21.2,,,
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.41463522,25.25151753,28.88007504,28.86620708,29.19068915,32.19964761,33.50392071,36.01152331,40.12765354,43.16043116,43.68096064,59.10702295,59.50331762,82.22550533,139.75733307,119.82455596,86.30818595,,,
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,30.371,30.579,30.789,31.011999999999997,31.263,31.572,31.973000000000003,32.481,33.098,33.812,34.601,35.435,36.272,37.073,37.809,38.468,39.046,39.555,39.998000000000005,40.365,40.641,40.808,40.861,40.796,40.616,40.312,39.873000000000005,39.318000000000005,38.683,38.01,37.348,36.746,36.246,35.888000000000005,35.705,35.729,35.98,36.431999999999995,37.055,37.821999999999996,38.702,39.66,40.66,41.669,42.66,43.623999999999995,44.566,45.5,46.431999999999995,47.348,48.224,49.034,49.762,50.401,50.951,51.423,51.835,52.214,,
Sierra Leone,SLE,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,33.9,,,,,31.8,,,,,30.0,30.5,,,
Singapore,SGP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.69823878,706.73438697,752.28975508,828.86690322,829.23390141,863.33619778,945.77852309,1084.87730839,1275.1433796,1318.5239390000002,1502.1985221,1687.4433019,1848.43340142,2098.97120002,2215.17816187,2301.53702402,2462.3936773,,,
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6598292682927,66.0871951219512,66.432243902439,66.7008048780488,66.9102195121951,67.0858048780488,67.2559512195122,67.44573170731711,67.6737317073171,67.9510731707317,68.2794146341463,68.6504634146342,69.0429024390244,69.4403170731707,69.8347804878049,70.2197073170732,70.5939756097561,70.96090243902441,71.3233414634146,71.68273170731709,72.19024390243901,72.5878048780488,72.6878048780488,73.0365853658537,73.290243902439,73.890243902439,74.2463414634146,74.5487804878049,74.6975609756098,74.9463414634146,75.2951219512195,75.64634146341459,75.9463414634146,76.04634146341459,76.1975609756098,76.2951219512195,76.5951219512195,76.89756097560979,77.3,77.55121951219509,77.9512195121951,78.25121951219509,78.55121951219509,79.0390243902439,79.490243902439,79.990243902439,80.14146341463409,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342,81.74390243902441,81.9951219512195,82.24634146341471,82.4951219512195,82.74390243902441,82.84634146341459,82.89512195121951,,
Singapore,SGP,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,,,,,13.3,,,,,11.3,,,,,10.0,9.3,,,
Sint Maarten (Dutch part),SXM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54390243902441,74.5365853658537,75.5878048780488,,,73.0536585365854,,,,,,,
Sint Maarten (Dutch part),SXM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.50626986,212.22670423,254.12766036,344.47334608,519.35693771,601.3131897000001,729.01327372,1029.30034065,1251.67722821,1314.80228509,1295.27893268,1350.66922011,1319.51289666,1370.07823667,1287.63273723,1108.43173392,1178.73823051,,,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.92365853658539,70.2508536585366,70.47229268292679,70.59492682926829,70.63278048780491,70.6033658536585,70.525243902439,70.4185365853659,70.3068292682927,70.2057073170732,70.134243902439,70.0994878048781,70.0989268292683,70.12507317073171,70.1759024390244,70.24487804878049,70.3224634146341,70.3986097560976,70.465243902439,70.5199024390244,70.40853658536591,70.62926829268291,70.6890243902439,70.47902439024391,70.7509756097561,70.73463414634149,71.02121951219509,71.08878048780491,71.2078048780488,71.0263414634146,70.9326829268293,70.8829268292683,71.7951219512195,72.44878048780491,72.3,72.2536585365854,72.65365853658541,72.7048780487805,72.55121951219509,72.9024390243902,73.05121951219509,73.40243902439029,73.60487804878049,73.60487804878049,73.9585365853659,73.9048780487805,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.16585365853659,77.16585365853659,,
Slovak Republic,SVK,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,22.9,,,,,20.4,,,,,17.7,17.2,,,
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.64705747,826.22575877,944.87141034,1203.06359494,1368.64854529,1449.18927472,1541.66436214,1793.57589635,2170.66670142,2116.54000736,2015.18027604,2144.99565785,1974.96568119,2054.79736669,2059.64046705,1775.1457995,1834.16071169,,,
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9780487804878,68.9780487804878,68.9780487804878,68.62195121951221,68.66341463414629,68.36585365853661,69.0121951219512,69.36585365853661,68.91707317073171,68.3609756097561,68.609756097561,68.8341463414634,69.0585365853659,69.4048780487805,70.1609756097561,70.3585365853659,70.3073170731707,70.55609756097559,70.7024390243902,70.85365853658541,71.10487804878049,71.2048780487805,71.0536585365854,70.5414634146342,70.90243902439029,71.35121951219509,71.8024390243903,72.0024390243902,72.4463414634146,72.7048780487805,73.2048780487805,73.35365853658541,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.85853658536591,77.2073170731707,77.6121951219512,78.08658536585371,78.5609756097561,78.7658536585366,78.9707317073171,79.42195121951221,79.9707317073171,80.12439024390241,80.3219512195122,81.07804878048779,80.7756097560976,81.1756097560976,81.1756097560976,,
Slovenia,SVN,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,,16.1,,,,,13.5,,,,,13.1,12.7,,,
Solomon Islands,SLB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3964396,63.75531410000001,58.94847003,55.81118187,68.13728329,92.69967062,90.78744681,91.56927282,97.33994165,91.48025679,93.66629322,122.75733133,108.92985796,110.18994232,119.83660422,103.16307307,106.33939442,,,
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.174,49.678999999999995,50.183,50.688,51.193999999999996,51.701,52.208,52.717,53.227,53.736999999999995,54.251999999999995,54.78,55.318999999999996,55.861999999999995,56.398,56.919,57.417,57.876000000000005,58.276,58.593999999999994,58.778,58.773999999999994,58.574,58.203,57.705,57.162,56.677,56.336999999999996,56.20399999999999,56.306000000000004,56.638000000000005,57.162,57.79600000000001,58.471000000000004,59.153,59.821999999999996,60.475,61.126999999999995,61.788000000000004,62.449,63.103,63.744,64.368,64.971,65.54899999999999,66.104,66.635,67.14699999999999,67.641,68.118,68.572,69.001,69.4,69.771,70.113,70.43,70.726,71.006,,
Solomon Islands,SLB,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,,,,,28.5,,,,,25.8,,,,,24.4,23.8,,,
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.977,37.375,37.774,38.176,38.579,38.982,39.384,39.784,40.179,40.571,40.958,41.343999999999994,41.728,42.111999999999995,42.495,42.876999999999995,43.25899999999999,43.638999999999996,44.012,44.373999999999995,44.724,45.065,45.391000000000005,45.693000000000005,45.957,46.141999999999996,46.196000000000005,46.111000000000004,45.908,45.631,45.375,45.258,45.358999999999995,45.72,46.335,47.148,48.065,48.963,49.751000000000005,50.388999999999996,50.867,51.211000000000006,51.49,51.761,52.042,52.343999999999994,52.666000000000004,52.996,53.323,53.652,53.986000000000004,54.332,54.693999999999996,55.071999999999996,55.467,55.876000000000005,56.293,56.714,,
Somalia,SOM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,,,,,23.9,,,,,21.6,,,,,21.9,21.8,,,
South Africa,ZAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.78298627,195.19632663,169.02219259,254.30372573,322.71639477,354.06241505,362.46364212,385.99999249999996,372.3551131,413.0740827,539.56761477,597.35944784,579.74856297,526.49957517,509.83326095,470.79699332,428.17601764,,,
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.215,52.559,52.894,53.229,53.571000000000005,53.926,54.301,54.691,55.085,55.478,55.852,56.192,56.485,56.728,56.924,57.075,57.191,57.291000000000004,57.397,57.526,57.70399999999999,57.957,58.287,58.69,59.153999999999996,59.668,60.218999999999994,60.773,61.291000000000004,61.733999999999995,62.062,62.239,62.251000000000005,62.092,61.756,61.226000000000006,60.49,59.58,58.548,57.45,56.341,55.273,54.299,53.481,52.878,52.567,52.614,53.01,53.72,54.701,55.888000000000005,57.201,58.545,59.83,60.993,61.981,62.773999999999994,63.403999999999996,,
South Africa,ZAF,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,28.7,,,,,28.2,,,,,26.6,26.2,,,
South Sudan,SSD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,31.697,32.125,32.55,32.975,33.402,33.828,34.248000000000005,34.656,35.051,35.431999999999995,35.806999999999995,36.186,36.575,36.974000000000004,37.378,37.766999999999996,38.118,38.417,38.662,38.861,39.033,39.205999999999996,39.41,39.671,40.005,40.423,40.931,41.513000000000005,42.148999999999994,42.825,43.525,44.232,44.933,45.611999999999995,46.258,46.858999999999995,47.409,47.916000000000004,48.386,48.825,49.239,49.631,50.013000000000005,50.393,50.782,51.19,51.626999999999995,52.095,52.591,53.113,53.655,54.206,54.756,55.294,55.817,56.321999999999996,56.81100000000001,57.288000000000004,,
South Sudan,SSD,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,,,,22.3,,,,,20.3,,,,,19.6,19.8,,,
Spain,ESP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.7870267999999,1044.13696078,1169.05998715,1632.52686395,1915.3798965,2051.79026285,2228.206706,2588.51353807,2967.67667166,2914.03207086,2778.44419117,2898.89692968,2589.85219276,2630.38932499,2671.43696516,2351.79764636,2389.88740785,,,
